,address,metro,mt_dist,parking,rooms,floor_bld,floor,square,price_p_m,price,lat,lng
6739,"Москва, Ходынская улица, 2, Пресненский, Москва",Улица 1905 года,684.0,True,3.0,44.0,13.0,67.0,2537.0,170000.0,55.7702462,37.5635762
6740,"Москва, улица Николаева, 4, Пресненский, Москва",Краснопресненская,729.0,True,4.0,8.0,6.0,125.0,2000.0,250000.0,55.7556678,37.5688095
6741,"Москва, Новолесной переулок, 5, Тверской, Москва",Менделеевская,636.0,True,3.0,7.0,6.0,80.0,1625.0,130000.0,55.78219799999999,37.588593
6742,"Москва, Рублёвское шоссе, 11к2, Фили-Давыдково, Москва",Кунцевская,368.0,True,5.0,22.0,17.0,300.0,1000.0,300000.0,55.729422,37.452203
6743,"Москва, Рязанский проспект, 80к1, Выхино-Жулебино, Москва",Выхино,809.0,False,1.0,9.0,1.0,33.0,909.0,30000.0,55.709292,37.823906
6744,"Москва, Нижегородская улица, 5, Таганский, Москва",Римская,844.0,True,4.0,8.0,3.0,96.0,1042.0,100000.0,55.738895,37.677957
6745,"Москва, Абрамцевская улица, 24к1, Лианозово, Москва",Алтуфьево,1100.0,False,2.0,17.0,11.0,50.0,740.0,37000.0,55.9053989,37.5754312
6746,"Москва, Профсоюзная улица, 92, Коньково, Москва",Беляево,766.0,True,3.0,9.0,3.0,65.0,846.0,55000.0,55.6492929,37.5277087
6747,"Москва, Митинская улица, 16, Митино, Москва",Митино,862.0,False,1.0,25.0,19.0,32.0,2338.0,74800.0,55.842349,37.3728935
6748,"Москва, улица Адмирала Лазарева, 35к1, Южное Бутово, Москва",Улица Горчакова,355.0,False,2.0,14.0,1.0,55.0,727.0,40000.0,55.5436657,37.5247744
6749,"Москва, Митинская улица, 52, Митино, Москва",Пятницкое шоссе,392.0,False,2.0,17.0,13.0,52.0,1058.0,55000.0,55.8536809,37.3540714
6750,"Москва, улица Миклухо-Маклая, 30, Коньково, Москва",Беляево,235.0,False,2.0,17.0,8.0,54.0,1019.0,55000.0,55.6407935,37.5281736
6751,"Москва, проезд Досфлота, 7, Южное Тушино, Москва",Сходненская,1400.0,False,2.0,12.0,6.0,55.0,727.0,40000.0,55.8430104,37.4570814
6752,"Москва, Колодезный переулок, 2к2, Сокольники, Москва",Преображенская площадь,1200.0,False,1.0,5.0,1.0,31.0,1194.0,37000.0,55.7978764,37.6945263
6753,"Москва, улица Трофимова, 4А, Даниловский, Москва",Автозаводская,676.0,False,1.0,8.0,8.0,34.0,1235.0,42000.0,55.701111,37.661306
6754,"Москва, Дурасовский переулок, 9, Басманный, Москва",Чкаловская,527.0,True,2.0,12.0,6.0,78.0,1090.0,85000.0,55.754783,37.651098
6755,"Московская область, Люберцы, Вертолётная улица, 4/1, Москва",,,False,1.0,17.0,13.0,38.0,697.0,26500.0,55.7078696,37.9595468
6756,"Москва, Песчаный переулок, 10к1, Сокол, Москва",Панфиловская,569.0,False,2.0,5.0,4.0,42.0,1024.0,43000.0,55.7991208,37.5084457
6757,"Москва, Шушенская улица, 12, Лосиноостровский, Москва",Бабушкинская,1200.0,False,2.0,5.0,3.0,47.0,638.0,30000.0,55.87044479999999,37.683893
6758,"Москва, улица Академика Анохина, 26к2, Тропарёво-Никулино, Москва",Юго-Западная,740.0,False,3.0,17.0,9.0,72.0,764.0,55000.0,55.6633912,37.4719431
6759,"Москва, Пресненская набережная, 8с1, Пресненский, Москва",Деловой центр,223.0,False,2.0,73.0,39.0,110.0,3182.0,349999.0,55.7480754,37.5402587
6760,"Москва, 6-я Радиальная улица, 3к2, Бирюлёво Восточное, Москва",Царицыно,1600.0,False,1.0,10.0,4.0,44.0,773.0,34000.0,55.6091766,37.66674100000001
6761,"Москва, 2-й Новый переулок, 4, Красносельский, Москва",Красносельская,165.0,True,3.0,8.0,7.0,80.0,1188.0,95000.0,55.779768,37.66869200000001
6762,"Москва, Новокузнецкая улица, 33с1, Замоскворечье, Москва",Павелецкая,276.0,True,1.0,5.0,4.0,35.0,1657.0,58000.0,55.733614,37.63435399999999
6763,"Москва, Чечёрский проезд, вл5А, Южное Бутово, Москва",Бульвар Адмирала Ушакова,712.0,False,1.0,2.0,2.0,18.0,1667.0,30000.0,55.5346821,37.5394159
6764,"Москва, улица Хлобыстова, 20к1, Выхино-Жулебино, Москва",Выхино,444.0,False,1.0,12.0,8.0,35.0,800.0,28000.0,55.716971,37.8114058
6765,"Москва, переулок Васнецова, 12, Мещанский, Москва",Сухаревская,551.0,False,1.0,16.0,14.0,39.0,1282.0,50000.0,55.7762811,37.6275852
6766,"Протопоповский пер. д.3, Мещанский, Москва",Проспект Мира,153.0,True,2.0,9.0,7.0,40.0,1625.0,65000.0,55.7804571,37.6353627
6767,"Москва, улица Поляны, 5Ак1, Южное Бутово, Москва",Улица Скобелевская,797.0,False,3.0,33.0,13.0,60.0,833.0,50000.0,55.55452769999999,37.5560844
6768,"Москва, Зеленоград, к1435, Зеленоград, Москва",,,False,1.0,14.0,5.0,41.0,512.0,21000.0,55.98715259999999,37.2021514
6769,"Москва, Хибинский проезд, 32, Ярославский, Москва",Бабушкинская,1800.0,False,1.0,3.0,1.0,36.0,694.0,25000.0,55.8649694,37.6914147
6770,"Москва, улица Викторенко, 11, Хорошёвский, Москва",Аэропорт,654.0,True,1.0,15.0,4.0,40.0,1375.0,55000.0,55.7951236,37.5263178
6771,"Москва, Шипиловская улица, 25к1, Орехово-Борисово Северное, Москва",Домодедовская,1200.0,False,2.0,12.0,2.0,45.0,889.0,40000.0,55.621638,37.7260031
6772,"Москва, улица Бутлерова, 4к3, Коньково, Москва",Беляево,1000.0,False,2.0,9.0,6.0,46.0,913.0,42000.0,55.65195379999999,37.5228914
6773,"Московская область, Ленинский городской округ, рабочий посёлок Бутово, жилой комплекс Бутово Парк, 3, Москва",Улица Скобелевская,2100.0,False,1.0,22.0,20.0,40.0,700.0,28000.0,55.5488078,37.5885103
6774,"Москва, Варшавское шоссе, 152к15, Чертаново Южное, Москва",Аннино,764.0,False,3.0,17.0,16.0,75.0,653.0,49000.0,55.59341490000001,37.5993157
6775,"Москва, Рязанский проспект, 76/2, Выхино-Жулебино, Москва",Выхино,522.0,False,1.0,12.0,10.0,35.4,904.0,32000.0,55.71105799999999,37.816591
6776,"Москва, Шмитовский проезд, 16с2, Пресненский, Москва",Выставочная,986.0,False,3.0,22.0,13.0,157.0,1146.0,180000.0,55.7577584,37.5467197
6777,"Москва, Нижегородская улица, 82, Нижегородский, Москва",Нижегородская,680.0,False,2.0,5.0,4.0,46.0,848.0,39000.0,55.7312834,37.7168567
6778,"Москва, улица Москворечье, 51к2, Москворечье-Сабурово, Москва",Кантемировская,1200.0,False,1.0,5.0,2.0,38.0,789.0,30000.0,55.6432438,37.6680408
6779,"Москва, Боровское шоссе, 44к1с1, Ново-Переделкино, Москва",Переделкино,2100.0,False,2.0,14.0,6.0,56.0,804.0,45000.0,55.6366667,37.3522222
6780,"Москва, 9-я Северная линия, Северный, Москва",Алтуфьево,4500.0,False,2.0,17.0,3.0,63.0,635.0,40000.0,55.9353004,37.5544688
6781,"Москва, Студёный проезд, 10, Северное Медведково, Москва",Медведково,670.0,False,2.0,12.0,7.0,45.0,778.0,35000.0,55.8931875,37.6581872
6782,"Москва, Лебедянская улица, 17к1, Бирюлёво Восточное, Москва",Орехово,3200.0,False,2.0,12.0,6.0,56.0,714.0,40000.0,55.5874234,37.6696433
6783,"Москва, 11-я Парковая улица, 39к2, Измайлово, Москва",Первомайская,822.0,False,2.0,5.0,1.0,45.0,889.0,40000.0,55.8011636,37.8047212
6784,"Москва, Ярцевская улица, 24к2, подъезд 1, Кунцево, Москва",Молодежная,183.0,True,2.0,25.0,10.0,69.2,1445.0,100000.0,55.7383401,37.4155011
6785,"Москва, Рязанский проспект, 74, Выхино-Жулебино, Москва",Выхино,463.0,False,1.0,16.0,5.0,44.0,795.0,35000.0,55.7118803,37.8149477
6786,"Московская область, Ленинский городской округ, рабочий посёлок Бутово, жилой комплекс Бутово Парк, 25, Москва",Улица Скобелевская,2200.0,False,2.0,17.0,9.0,65.0,723.0,47000.0,55.5435351,37.5894671
6787,"Москва, 2-я Новоостанкинская улица, 6, Останкинский, Москва",Алексеевская,1200.0,True,3.0,16.0,6.0,85.0,1294.0,110000.0,55.8151148,37.6249116
6788,"Москва, Варшавское шоссе, 141к12, Чертаново Южное, Москва",Аннино,736.0,False,1.0,25.0,23.0,45.0,889.0,40000.0,55.5879025,37.6014721
6789,"Москва, Перовская улица, 66к6, Новогиреево, Москва",Новогиреево,1200.0,False,2.0,14.0,5.0,65.0,692.0,45000.0,55.7436063,37.80171970000001
6790,"Москва, улица Рогова, 12к1, Щукино, Москва",Щукинская,1300.0,False,2.0,12.0,12.0,54.0,833.0,45000.0,55.7964115,37.460775
6791,"Москва, Таллинская улица, 30, Строгино, Москва",Строгино,502.0,False,1.0,22.0,21.0,39.0,897.0,35000.0,55.800583,37.4084834
6792,"Москва, улица Ляпидевского, 22, Ховрино, Москва",Речной вокзал,1200.0,False,2.0,14.0,4.0,60.0,1000.0,60000.0,55.8593761,37.4933387
6793,"Москва, Дубравная улица, 43, Митино, Москва",Митино,486.0,False,1.0,17.0,2.0,38.0,921.0,35000.0,55.842788,37.3556811
6794,"Москва, улица Новый Арбат, 10, Арбат, Москва",Арбатская,643.0,False,2.0,24.0,13.0,54.0,1630.0,88000.0,55.753176,37.593977
6795,"Москва, улица Новый Арбат, 26, Арбат, Москва",Смоленская,515.0,False,1.0,24.0,3.0,36.0,2083.0,75000.0,55.75306639999999,37.5858037
6796,"Москва, Братеевская улица, 8к3, Братеево, Москва",Алма-Атинская,505.0,True,1.0,10.0,4.0,40.0,825.0,33000.0,55.630968,37.7578462
6797,"Москва, Ореховый бульвар, 49к3, Зябликово, Москва",Шипиловская,430.0,False,2.0,9.0,7.0,46.0,870.0,40000.0,55.61618180000001,37.7479732
6798,"Москва, 2-я Черногрязская улица, 6к1, Пресненский, Москва",Улица 1905 года,957.0,False,2.0,10.0,3.0,48.0,3021.0,145000.0,55.761469,37.547965
6799,"Москва, Ясеневая улица, 10к2, Орехово-Борисово Южное, Москва",Домодедовская,1300.0,False,1.0,9.0,3.0,39.0,872.0,34000.0,55.60047650000001,37.7208396
6800,"Москва, Кастанаевская улица, 16к1, Филёвский Парк, Москва",Багратионовская,585.0,False,3.0,17.0,5.0,77.0,1299.0,100000.0,55.7393425,37.492888
6801,"Москва, Гостиничная улица, 9В, Марфино, Москва",Окружная,495.0,False,1.0,9.0,1.0,32.0,1094.0,35000.0,55.8461387,37.578763
6802,"Москва, Скобелевская улица, Южное Бутово, Москва",Улица Скобелевская,87.0,False,2.0,15.0,9.0,54.0,833.0,45000.0,55.54763939999999,37.55529629999999
6803,"Москва, Русаковская улица, 22, Сокольники, Москва",Сокольники,310.0,False,2.0,12.0,10.0,47.0,1383.0,65000.0,55.7856197,37.6782723
6804,"Москва, Измайловский бульвар, 50, Восточное Измайлово, Москва",Первомайская,577.0,True,1.0,25.0,16.0,46.8,1175.0,55000.0,55.79635,37.8076729
6805,"Москва, Автозаводская улица, 5, Даниловский, Москва",Автозаводская,370.0,False,2.0,13.0,2.0,60.0,883.0,53000.0,55.7038313,37.6344385
6806,"Москва, улица Академика Анохина, 54, Тропарёво-Никулино, Москва",Тропарево,702.0,True,3.0,18.0,7.0,97.8,1534.0,150000.0,55.6521414,37.4692905
6807,"Москва, Криворожская улица, 29к3, Нагорный, Москва",Нагорная,375.0,False,2.0,14.0,7.0,45.0,956.0,43000.0,55.6695923,37.6079607
6808,"Москва, улица Академика Скрябина, 28к1, Кузьминки, Москва",Рязанский проспект,1400.0,False,1.0,9.0,1.0,33.0,758.0,25000.0,55.704879,37.7930519
6809,"Москва, Муравская улица, 38к2, Митино, Москва",Пятницкое шоссе,1400.0,False,1.0,25.0,8.0,40.0,1000.0,40000.0,55.86256179999999,37.3723709
6810,"Москва, улица Академика Янгеля, 2, Чертаново Южное, Москва",Улица Академика Янгеля,83.0,True,2.0,23.0,7.0,67.0,1194.0,80000.0,55.5963889,37.5997937
6811,"Москва, Вешняковская улица, 4к3, Вешняки, Москва",Новогиреево,1700.0,False,1.0,9.0,1.0,32.4,926.0,30000.0,55.7348651,37.8191688
6812,"Москва, Оренбургская улица, 22, Косино-Ухтомский, Москва",Лермонтовский проспект,1400.0,False,2.0,5.0,2.0,42.2,711.0,30000.0,55.7118477,37.863642
6813,"Москва, Святоозёрская улица, 32, Косино-Ухтомский, Москва",Лермонтовский проспект,2900.0,False,1.0,16.0,6.0,40.0,700.0,28000.0,55.7109944,37.8941373
6814,"Москва, 5-я Кожуховская улица, 19к2, Южнопортовый, Москва",Кожуховская,714.0,False,1.0,5.0,1.0,34.4,1308.0,45000.0,55.7054123,37.6748285
6815,"Москва, улица Новаторов, 34к6, Обручевский, Москва",Калужская,1500.0,False,1.0,16.0,15.0,34.0,1059.0,36000.0,55.6649138,37.5177053
6816,"Москва, Зеленоград, к337, Зеленоград, Москва",,,False,1.0,12.0,12.0,44.0,682.0,30000.0,55.9956764,37.2147934
6817,"Москва, улица Остоженка, 25, Хамовники, Москва",Парк культуры,567.0,True,4.0,6.0,2.0,220.0,1364.0,300000.0,55.7397723,37.5967389
6818,"Москва, улица Борисовские Пруды, 32, Братеево, Москва",Алма-Атинская,879.0,False,2.0,22.0,2.0,65.0,615.0,40000.0,55.6411627,37.7626839
6819,"ул.Бианки д 9, Москва",Саларьево,4300.0,False,1.0,17.0,5.0,40.0,800.0,32000.0,55.6031379,37.3651187
6820,"Московская область, Люберцы, улица Камова, 5к1, Москва",,,False,1.0,17.0,6.0,35.0,686.0,24000.0,55.7057031,37.8718235
6821,"Москва, Варшавское шоссе, 51к3, Нагатино-Садовники, Москва",Нагатинская,749.0,False,2.0,16.0,5.0,48.0,1146.0,55000.0,55.677858,37.6270359
6822,"Москва, улица Госпитальный Вал, 16/2, Лефортово, Москва",Электрозаводская,1100.0,False,2.0,9.0,1.0,42.0,1190.0,50000.0,55.7728176,37.7104345
6823,"Москва, улица Кондратюка, 2, Останкинский, Москва",ВДНХ,354.0,False,3.0,8.0,7.0,68.0,1250.0,85000.0,55.820206,37.6358599
6824,"Москва, улица Павла Андреева, 5, Даниловский, Москва",Серпуховская,677.0,True,2.0,9.0,3.0,37.1,1213.0,45000.0,55.7206385,37.625159
6825,"Москва, Автозаводская улица, 23с931к3, Даниловский, Москва",Технопарк,677.0,False,1.0,15.0,8.0,42.0,1667.0,70000.0,55.7052019,37.63276949999999
6826,"Москва, Ленинский проспект, 40, Гагаринский, Москва",Воробьевы Горы,1100.0,False,2.0,9.0,6.0,61.5,1220.0,75000.0,55.7034084,37.5676048
6827,"Москва, Большая Черёмушкинская улица, 26к4, Академический, Москва",Академическая,969.0,False,2.0,17.0,16.0,54.0,833.0,45000.0,55.6804465,37.5867072
6828,"Москва, Тверская улица, 17, Тверской, Москва",Тверская,116.0,False,3.0,8.0,2.0,68.0,2132.0,145000.0,55.76354689999999,37.6065039
6829,"Москва, Зоологическая улица, 32, Пресненский, Москва",Маяковская,688.0,False,1.0,9.0,7.0,31.0,1613.0,50000.0,55.7674108,37.5860602
6830,"Москва, Чистопрудный бульвар, 14с3, Басманный, Москва",Чистые пруды,655.0,False,2.0,7.0,7.0,82.0,1585.0,130000.0,55.7651663,37.6389817
6831,"Москва, 3-я улица Ямского Поля, 9, Беговой, Москва",Белорусская,472.0,False,2.0,5.0,2.0,62.0,2903.0,180000.0,55.781662,37.58093909999999
6832,"Москва, поселение Московский, улица Татьянин Парк, 14к3, Москва",Румянцево,2500.0,True,2.0,12.0,1.0,72.0,972.0,70000.0,55.6553,37.4233487
6833,"Москва, Центральный административный округ, Пресненский район, Московский международный деловой центр Москва-Сити, Пресненский, Москва",Деловой центр,210.0,False,2.0,84.0,13.0,65.0,2769.0,180000.0,55.7485946,37.5385904
6834,"Москва, Варшавское шоссе, 94, Нагорный, Москва",Варшавская,681.0,False,2.0,24.0,19.0,56.0,1071.0,60000.0,55.64733560000001,37.6185212
6835,"Москва, улица Малышева, 18к1, Текстильщики, Москва",Печатники,1100.0,False,2.0,9.0,6.0,45.0,778.0,35000.0,55.6975559,37.7428899
6836,"Москва, Измайловский бульвар, 38, Измайлово, Москва",Первомайская,242.0,True,2.0,6.0,3.0,67.0,672.0,45000.0,55.79649860000001,37.8017466
6837,"Москва, улица Кадырова, 8, Южное Бутово, Москва",Бунинская аллея,282.0,False,2.0,17.0,7.0,57.0,737.0,42000.0,55.5377252,37.5113871
6838,"Москва, Трубная улица, 23к2, Мещанский, Москва",Цветной бульвар,278.0,True,10.0,9.0,8.0,414.0,4831.0,2000000.0,55.770934,37.6251065
6839,"Москва, 1-я Мелитопольская улица, 2, Южное Бутово, Москва",Улица Скобелевская,1700.0,False,1.0,16.0,15.0,42.0,643.0,27000.0,55.5396313,37.5767922
6840,"Москва, Измайловский бульвар, 38, Измайлово, Москва",Первомайская,242.0,True,2.0,6.0,3.0,67.0,672.0,45000.0,55.79649860000001,37.8017466
6841,"Москва, улица Академика Анохина, 38к2, Тропарёво-Никулино, Москва",Юго-Западная,965.0,False,2.0,16.0,3.0,54.0,833.0,45000.0,55.658112,37.4699721
6842,"Москва, проспект Мира, 188Бк1, Ростокино, Москва",Ростокино,840.0,False,4.0,50.0,16.0,167.0,1317.0,220000.0,55.8448991,37.6598303
6843,"Москва, улица Фёдора Полетаева, 38, Кузьминки, Москва",Рязанский проспект,1100.0,False,1.0,9.0,2.0,33.0,879.0,29000.0,55.7075347,37.7910476
6844,"Москва, Варшавское шоссе, 13, Донской, Москва",Верхние котлы,1100.0,False,3.0,9.0,8.0,62.0,1048.0,65000.0,55.6992313,37.6217235
6845,"Москва, улица Марии Ульяновой, 21к2, Ломоносовский, Москва",Проспект Вернадского,909.0,False,1.0,10.0,3.0,35.0,1143.0,40000.0,55.679559,37.52039
6846,"Москва, улица Липчанского, 5к1, Некрасовка, Москва",,,False,2.0,17.0,5.0,60.0,600.0,36000.0,55.7054071,37.9370241
6847,"Москва, Мичуринский проспект, 27к2, Раменки, Москва",Раменки,208.0,False,1.0,22.0,9.0,39.0,1282.0,50000.0,55.69698080000001,37.5014143
6848,"Россия, Москва, Лазоревый проезд, 1Ак2, Свиблово, Москва",Ботанический сад,304.0,False,1.0,24.0,5.0,45.0,1111.0,50000.0,55.8537614,37.63165100000001
6849,"Москва, Дегунинская улица, 10к1, Западное Дегунино, Москва",Селигерская,653.0,True,1.0,21.0,19.0,38.0,1579.0,60000.0,55.8655641,37.5376181
6850,"Москва, Солнцевский проспект, 19к1, Солнцево, Москва",Румянцево,2600.0,False,1.0,14.0,3.0,40.0,875.0,35000.0,55.64758399999999,37.410645
6851,"Москва, Большой Гнездниковский переулок, 10, Тверской, Москва",Тверская,118.0,False,1.0,10.0,9.0,45.0,2000.0,90000.0,55.763433,37.605677
6852,"Москва, Шелепихинская набережная, 34к2, Хорошёво-Мнёвники, Москва",Шелепиха,1300.0,True,3.0,30.0,8.0,95.0,1842.0,175000.0,55.762108,37.5108044
6853,"Москва, Иваньковское шоссе, 5, Покровское-Стрешнево, Москва",Щукинская,1200.0,False,3.0,22.0,19.0,160.0,1188.0,190000.0,55.820043,37.465876
6854,"Москва, Лесная улица, 63с1, Тверской, Москва",Менделеевская,286.0,True,3.0,7.0,5.0,80.0,1613.0,129000.0,55.78395330000001,37.5960946
6855,"Москва, Архангельский переулок, 7, Басманный, Москва",Чистые пруды,376.0,True,4.0,6.0,6.0,173.0,1618.0,280000.0,55.7612172,37.637692
6856,"Москва, улица Твардовского, 6к4, Строгино, Москва",Строгино,1300.0,False,1.0,16.0,8.0,37.0,919.0,34000.0,55.7957648,37.392124
6857,"Москва, Ходынский бульвар, 9, Хорошёвский, Москва",ЦСКА,388.0,True,4.0,12.0,2.0,110.0,1818.0,200000.0,55.7842944,37.5281734
6858,"Москва, 1-я улица Машиностроения, 10, Южнопортовый, Москва",Дубровка,590.0,False,1.0,20.0,16.0,40.0,1375.0,55000.0,55.71359570000001,37.6703733
6859,"Москва, улица Климашкина, 26, Пресненский, Москва",Улица 1905 года,548.0,True,3.0,4.0,3.0,74.0,1149.0,85000.0,55.768434,37.5659839
6860,"Москва, улица Героев Панфиловцев, 49к1, Северное Тушино, Москва",Сходненская,1900.0,False,2.0,5.0,1.0,42.0,833.0,35000.0,55.8521675,37.4075149
6861,"Москва, улица Багрицкого, 5, Можайский, Москва",Кунцевская,913.0,False,2.0,9.0,3.0,40.0,975.0,39000.0,55.723219,37.439005
6862,"Москва, 1-й Краснокурсантский проезд, 3/5, Лефортово, Москва",Бауманская,1600.0,True,2.0,12.0,6.0,45.0,1444.0,65000.0,55.761335,37.69607999999999
6863,"Москва, улица Клары Цеткин, 31, Войковский, Москва",Балтийская,1200.0,True,1.0,9.0,3.0,30.0,1233.0,37000.0,55.825927,37.513448
6864,"Москва, проспект Маршала Жукова, 56, Хорошёво-Мнёвники, Москва",Октябрьское поле,2500.0,False,3.0,5.0,3.0,60.0,833.0,50000.0,55.7787379,37.4629446
6865,"Москва, Луговой проезд, 3, Марьино, Москва",Марьино,533.0,False,1.0,12.0,1.0,40.0,750.0,30000.0,55.6503482,37.7527971
6866,"Московская область, городской округ Красногорск, деревня Путилково, Сходненская улица, 13, Москва",Планерная,3200.0,False,1.0,25.0,15.0,25.0,1200.0,30000.0,55.8732927,37.3928723
6867,"Москва, улица Маршала Захарова, 12к3, Орехово-Борисово Северное, Москва",Орехово,1200.0,False,1.0,17.0,16.0,38.0,921.0,35000.0,55.6224418,37.7003093
6868,"Москва, Большая Черёмушкинская улица, 19к5, Котловка, Москва",Крымская,1200.0,False,1.0,5.0,4.0,29.0,1207.0,35000.0,55.68286060000001,37.5931334
6869,"Москва, Нахимовский проспект, 48, Академический, Москва",Профсоюзная,310.0,False,2.0,9.0,2.0,55.5,811.0,45000.0,55.680124,37.560553
6870,"Москва, Дорожная улица, 24к3, Чертаново Южное, Москва",Улица Академика Янгеля,841.0,False,2.0,9.0,4.0,46.0,870.0,40000.0,55.5993721,37.612208
6871,"Московская область, Одинцовский городской округ, деревня Раздоры, улица Липовой Рощи, 2к3, Москва",Строгино,1800.0,False,1.0,33.0,10.0,30.0,1167.0,35000.0,55.7983633,37.3763787
6872,"Москва, Ленинградский проспект, 36с36, Аэропорт, Москва",Динамо,670.0,False,1.0,12.0,11.0,27.0,3148.0,85000.0,55.7883316,37.5678188
6873,"Москва, улица Маршала Соколовского, 1, Щукино, Москва",Октябрьское поле,214.0,False,2.0,20.0,9.0,70.0,1571.0,110000.0,55.7956595,37.4931025
6874,"Москва, улица 50 лет Октября, 17, Солнцево, Москва",Румянцево,2900.0,False,1.0,12.0,4.0,38.0,789.0,30000.0,55.653741,37.41454
6875,"Москва, Стандартная улица, 3, Алтуфьевский, Москва",Бибирево,1200.0,False,2.0,5.0,2.0,45.0,756.0,34000.0,55.88186529999999,37.5845145
6876,"Москва, Песчаный переулок, 18к1, Сокол, Москва",Панфиловская,577.0,True,2.0,5.0,1.0,48.0,917.0,44000.0,55.797705,37.510451
6877,"Москва, Азовская улица, 24к2, Зюзино, Москва",Севастопольская,101.0,False,1.0,16.0,2.0,38.0,1526.0,58000.0,55.6471775,37.5958726
6878,"ул Ташкентская, 10к1, Выхино-Жулебино, Москва",Выхино,956.0,False,1.0,14.0,9.0,38.0,763.0,29000.0,55.705935,37.817044
6879,"Москва, улица Новый Арбат, 27, Арбат, Москва",Смоленская,369.0,True,4.0,16.0,5.0,192.0,2083.0,400000.0,55.7519202,37.5790245
6880,"Москва, Кольская улица, 2к5, Бабушкинский, Москва",Свиблово,425.0,True,3.0,19.0,5.0,107.0,794.0,85000.0,55.858075,37.6552501
6881,"Москва, Аминьевское шоссе, 36, Фили-Давыдково, Москва",Кунцевская,1200.0,True,2.0,10.0,5.0,54.0,926.0,50000.0,55.720921,37.4515831
6882,"Москва, Булатниковская улица, 5к3, Бирюлёво Западное, Москва",Аннино,3500.0,False,2.0,9.0,3.0,54.0,648.0,35000.0,55.578629,37.6550376
6883,"суздальская улица 14 к3, Новокосино, Москва",Новокосино,1100.0,True,1.0,14.0,3.0,40.0,1000.0,40000.0,55.7400041,37.8508889
6884,"Москва, Вагоноремонтная улица, 13, Дмитровский, Москва",Алтуфьево,3400.0,False,2.0,5.0,3.0,46.0,761.0,35000.0,55.8974926,37.5332304
6885,"Москва, Чертановская улица, 58к2, Чертаново Южное, Москва",Улица Академика Янгеля,1300.0,True,3.0,9.0,5.0,57.6,694.0,40000.0,55.6020267,37.5869834
6886,"Москва, улица Земляной Вал, 38-40/15с9, Басманный, Москва",Чкаловская,196.0,True,2.0,8.0,3.0,65.0,2308.0,150000.0,55.755245,37.656547
6887,"Москва, Каширское шоссе, 80к1, Орехово-Борисово Северное, Москва",Орехово,1700.0,False,3.0,17.0,16.0,79.0,1013.0,80000.0,55.62600579999999,37.70640530000001
6888,"Москва, Перекопская улица, 18, Зюзино, Москва",Каховская,1500.0,False,2.0,5.0,1.0,50.0,900.0,45000.0,55.6602285,37.5771722
6889,"Москва, Выборгская улица, 9/1, Войковский, Москва",Водный стадион,870.0,False,1.0,21.0,2.0,36.0,1528.0,55000.0,55.83570700000001,37.4976001
6890,"Москва, Щёлковское шоссе, 100к5, Северное Измайлово, Москва",Щелковская,2300.0,False,1.0,4.0,1.0,35.0,771.0,27000.0,55.812362,37.8320614
6891,"Москва, 13-я Парковая улица, 42, Северное Измайлово, Москва",Щелковская,894.0,False,1.0,17.0,1.0,38.0,737.0,28000.0,55.8096616,37.8124833
6892,"Москва, Долгопрудная аллея, 15к1, Северный, Москва",Марк,4100.0,False,2.0,14.0,10.0,60.0,667.0,40000.0,55.9402489,37.5248428
6893,"Московская область, Ленинский городской округ, рабочий посёлок Бутово, жилой комплекс Бутово Парк, 4, подъезд 1, Москва",Улица Скобелевская,2200.0,False,2.0,25.0,10.0,63.0,714.0,45000.0,55.5483357,37.5895425
6894,"Москва, Гостиничная улица, 12к6, Марфино, Москва",Владыкино,541.0,False,1.0,5.0,4.0,21.0,1762.0,37000.0,55.847083,37.5812275
6895,"Москва, улица Плещеева, 10, Бибирево, Москва",Бибирево,494.0,False,1.0,12.0,11.0,39.0,769.0,30000.0,55.8853963,37.6103795
6896,"Москва, аллея Витте, 2, Южное Бутово, Москва",Бульвар Адмирала Ушакова,583.0,False,3.0,17.0,11.0,79.0,696.0,55000.0,55.5501932,37.5389412
6897,"Москва, Щёлковское шоссе, 26к1, Северное Измайлово, Москва",Щелковская,1300.0,False,2.0,17.0,7.0,62.0,855.0,53000.0,55.8035274,37.758198
6898,"Москва, улица Барышиха, 25к1, Митино, Москва",Митино,1000.0,True,2.0,16.0,8.0,55.0,818.0,45000.0,55.84575049999999,37.3462678
6899,"Москва, Варшавское шоссе, 18к2, Донской, Москва",Верхние котлы,189.0,False,1.0,9.0,9.0,31.1,1318.0,41000.0,55.6912483,37.620164
6900,"Москва, проезд Русанова, 31, Свиблово, Москва",Свиблово,902.0,False,2.0,21.0,7.0,54.0,815.0,44000.0,55.8566701,37.6390331
6901,"Москва, Клязьминская улица, 6к2, Дмитровский, Москва",Селигерская,2600.0,False,1.0,5.0,5.0,35.0,714.0,25000.0,55.8843032,37.5206613
6902,"Москва, Филипповский переулок, 13с2, Арбат, Москва",Арбатская,435.0,True,3.0,8.0,6.0,166.0,2410.0,400000.0,55.75026099999999,37.598447
6903,"Москва, Перекопская улица, 14к1, Зюзино, Москва",Каховская,1400.0,False,2.0,5.0,3.0,42.0,833.0,35000.0,55.65951639999999,37.5782209
6904,"Москва, Пресненская набережная, 12, Пресненский, Москва",Деловой центр,143.0,False,1.0,99.0,74.0,50.0,5600.0,280000.0,55.74988200000001,37.5378635
